# PTYA_CSV_VERSION: 1
# SIGNAL: name=time, group=General, row=0, col=0, dim=1
# SIGNAL: name=input, group=General, row=0, col=0, dim=1
# SIGNAL: name=output, group=General, row=0, col=0, dim=1
time,input,output
0.1278,1,1.03986
0.1279,1,1.03977
0.128,1,1.03969
0.1281,1,1.0396
0.1282,1,1.03951
0.1283,1,1.03942
0.1284,1,1.03933
0.1285,1,1.03924
0.1286,1,1.03915
0.1287,1,1.03906
0.1288,1,1.03896
0.1289,1,1.03887
0.129,1,1.03878
0.1291,1,1.03868
0.1292,1,1.03859
0.1293,1,1.03849
0.1294,1,1.03839
0.1295,1,1.0383
0.1296,1,1.0382
0.1297,1,1.0381
0.1298,1,1.038
0.1299,1,1.0379
0.13,1,1.0378
0.1301,1,1.0377
0.1302,1,1.0376
0.1303,1,1.03749
0.1304,1,1.03739
0.1305,1,1.03729
0.1306,1,1.03718
0.1307,1,1.03708
0.1308,1,1.03697
0.1309,1,1.03687
0.131,1,1.03676
0.1311,1,1.03666
0.1312,1,1.03655
0.1313,1,1.03644
0.1314,1,1.03633
0.1315,1,1.03622
0.1316,1,1.03611
0.1317,1,1.03601
0.1318,1,1.0359
0.1319,1,1.03578
0.132,1,1.03567
0.1321,1,1.03556
0.1322,1,1.03545
0.1323,1,1.03534
0.1324,1,1.03523
0.1325,1,1.03511
0.1326,1,1.035
0.1327,1,1.03489
0.1328,1,1.03477
0.1329,1,1.03466
0.133,1,1.03454
0.1331,1,1.03443
0.1332,1,1.03431
0.1333,1,1.0342
0.1334,1,1.03408
0.1335,1,1.03397
0.1336,1,1.03385
0.1337,1,1.03373
0.1338,1,1.03361
0.1339,1,1.0335
0.134,1,1.03338
0.1341,1,1.03326
0.1342,1,1.03314
0.1343,1,1.03302
0.1344,1,1.03291
0.1345,1,1.03279
0.1346,1,1.03267
0.1347,1,1.03255
0.1348,1,1.03243
0.1349,1,1.03231
0.135,1,1.03219
0.1351,1,1.03207
0.1352,1,1.03195
0.1353,1,1.03183
0.1354,1,1.03171
0.1355,1,1.03158
0.1356,1,1.03146
0.1357,1,1.03134
0.1358,1,1.03122
0.1359,1,1.0311
0.136,1,1.03098
0.1361,1,1.03085
0.1362,1,1.03073
0.1363,1,1.03061
0.1364,1,1.03049
0.1365,1,1.03037
0.1366,1,1.03024
0.1367,1,1.03012
0.1368,1,1.03
0.1369,1,1.02987
0.137,1,1.02975
0.1371,1,1.02963
0.1372,1,1.0295
0.1373,1,1.02938
0.1374,1,1.02926
0.1375,1,1.02913
0.1376,1,1.02901
0.1377,1,1.02889
0.1378,1,1.02876
0.1379,1,1.02864
0.138,1,1.02852
0.1381,1,1.02839
0.1382,1,1.02827
0.1383,1,1.02815
0.1384,1,1.02802
0.1385,1,1.0279
0.1386,1,1.02778
0.1387,1,1.02765
0.1388,1,1.02753
0.1389,1,1.0274
0.139,1,1.02728
0.1391,1,1.02716
0.1392,1,1.02703
0.1393,1,1.02691
0.1394,1,1.02679
0.1395,1,1.02666
0.1396,1,1.02654
0.1397,1,1.02642
0.1398,1,1.02629
0.1399,1,1.02617
0.14,1,1.02605
0.1401,1,1.02592
0.1402,1,1.0258
0.1403,1,1.02568
0.1404,1,1.02555
0.1405,1,1.02543
0.1406,1,1.02531
0.1407,1,1.02519
0.1408,1,1.02506
0.1409,1,1.02494
0.141,1,1.02482
0.1411,1,1.0247
0.1412,1,1.02457
0.1413,1,1.02445
0.1414,1,1.02433
0.1415,1,1.02421
0.1416,1,1.02409
0.1417,1,1.02397
0.1418,1,1.02384
0.1419,1,1.02372
0.142,1,1.0236
0.1421,1,1.02348
0.1422,1,1.02336
0.1423,1,1.02324
0.1424,1,1.02312
0.1425,1,1.023
0.1426,1,1.02288
0.1427,1,1.02276
0.1428,1,1.02264
0.1429,1,1.02252
0.143,1,1.0224
0.1431,1,1.02228
0.1432,1,1.02216
0.1433,1,1.02204
0.1434,1,1.02192
0.1435,1,1.0218
0.1436,1,1.02169
0.1437,1,1.02157
0.1438,1,1.02145
0.1439,1,1.02133
0.144,1,1.02121
0.1441,1,1.0211
0.1442,1,1.02098
0.1443,1,1.02086
0.1444,1,1.02075
0.1445,1,1.02063
0.1446,1,1.02051
0.1447,1,1.0204
0.1448,1,1.02028
0.1449,1,1.02016
0.145,1,1.02005
0.1451,1,1.01993
0.1452,1,1.01982
0.1453,1,1.0197
0.1454,1,1.01959
0.1455,1,1.01948
0.1456,1,1.01936
0.1457,1,1.01925
0.1458,1,1.01913
0.1459,1,1.01902
0.146,1,1.01891
0.1461,1,1.0188
0.1462,1,1.01868
0.1463,1,1.01857
0.1464,1,1.01846
0.1465,1,1.01835
0.1466,1,1.01824
0.1467,1,1.01812
0.1468,1,1.01801
0.1469,1,1.0179
0.147,1,1.01779
0.1471,1,1.01768
0.1472,1,1.01757
0.1473,1,1.01746
0.1474,1,1.01735
0.1475,1,1.01725
0.1476,1,1.01714
0.1477,1,1.01703
0.1478,1,1.01692
0.1479,1,1.01681
0.148,1,1.01671
0.1481,1,1.0166
0.1482,1,1.01649
0.1483,1,1.01638
0.1484,1,1.01628
0.1485,1,1.01617
0.1486,1,1.01607
0.1487,1,1.01596
0.1488,1,1.01586
0.1489,1,1.01575
0.149,1,1.01565
0.1491,1,1.01554
0.1492,1,1.01544
0.1493,1,1.01534
0.1494,1,1.01523
0.1495,1,1.01513
0.1496,1,1.01503
0.1497,1,1.01492
0.1498,1,1.01482
0.1499,1,1.01472
0.15,1,1.01462
0.1501,1,1.01452
0.1502,1,1.01442
0.1503,1,1.01432
0.1504,1,1.01422
0.1505,1,1.01412
0.1506,1,1.01402
0.1507,1,1.01392
0.1508,1,1.01382
0.1509,1,1.01372
0.151,1,1.01362
0.1511,1,1.01353
0.1512,1,1.01343
0.1513,1,1.01333
0.1514,1,1.01324
0.1515,1,1.01314
0.1516,1,1.01304
0.1517,1,1.01295
0.1518,1,1.01285
0.1519,1,1.01276
0.152,1,1.01266
0.1521,1,1.01257
0.1522,1,1.01247
0.1523,1,1.01238
0.1524,1,1.01229
0.1525,1,1.01219
0.1526,1,1.0121
0.1527,1,1.01201
0.1528,1,1.01192
0.1529,1,1.01183
0.153,1,1.01173
0.1531,1,1.01164
0.1532,1,1.01155
0.1533,1,1.01146
0.1534,1,1.01137
0.1535,1,1.01128
0.1536,1,1.01119
0.1537,1,1.0111
0.1538,1,1.01102
0.1539,1,1.01093
0.154,1,1.01084
0.1541,1,1.01075
0.1542,1,1.01067
0.1543,1,1.01058
0.1544,1,1.01049
0.1545,1,1.01041
0.1546,1,1.01032
0.1547,1,1.01024
0.1548,1,1.01015
0.1549,1,1.01007
0.155,1,1.00998
0.1551,1,1.0099
0.1552,1,1.00981
0.1553,1,1.00973
0.1554,1,1.00965
0.1555,1,1.00957
0.1556,1,1.00948
0.1557,1,1.0094
0.1558,1,1.00932
0.1559,1,1.00924
0.156,1,1.00916
0.1561,1,1.00908
0.1562,1,1.009
0.1563,1,1.00892
0.1564,1,1.00884
0.1565,1,1.00876
0.1566,1,1.00868
0.1567,1,1.0086
0.1568,1,1.00853
0.1569,1,1.00845
0.157,1,1.00837
0.1571,1,1.00829
0.1572,1,1.00822
0.1573,1,1.00814
0.1574,1,1.00807
0.1575,1,1.00799
0.1576,1,1.00792
0.1577,1,1.00784
0.1578,1,1.00777
0.1579,1,1.00769
0.158,1,1.00762
0.1581,1,1.00755
0.1582,1,1.00747
0.1583,1,1.0074
0.1584,1,1.00733
0.1585,1,1.00726
0.1586,1,1.00718
0.1587,1,1.00711
0.1588,1,1.00704
0.1589,1,1.00697
0.159,1,1.0069
0.1591,1,1.00683
0.1592,1,1.00676
0.1593,1,1.00669
0.1594,1,1.00662
0.1595,1,1.00656
0.1596,1,1.00649
0.1597,1,1.00642
0.1598,1,1.00635
0.1599,1,1.00629
0.16,1,1.00622
0.1601,1,1.00615
0.1602,1,1.00609
0.1603,1,1.00602
0.1604,1,1.00596
0.1605,1,1.00589
0.1606,1,1.00583
0.1607,1,1.00576
0.1608,1,1.0057
0.1609,1,1.00564
0.161,1,1.00557
0.1611,1,1.00551
0.1612,1,1.00545
0.1613,1,1.00538
0.1614,1,1.00532
0.1615,1,1.00526
0.1616,1,1.0052
0.1617,1,1.00514
0.1618,1,1.00508
0.1619,1,1.00502
0.162,1,1.00496
0.1621,1,1.0049
0.1622,1,1.00484
0.1623,1,1.00478
0.1624,1,1.00472
0.1625,1,1.00466
0.1626,1,1.00461
0.1627,1,1.00455
0.1628,1,1.00449
0.1629,1,1.00443
0.163,1,1.00438
0.1631,1,1.00432
0.1632,1,1.00427
0.1633,1,1.00421
0.1634,1,1.00416
0.1635,1,1.0041
0.1636,1,1.00405
0.1637,1,1.00399
0.1638,1,1.00394
0.1639,1,1.00388
0.164,1,1.00383
0.1641,1,1.00378
0.1642,1,1.00372
0.1643,1,1.00367
0.1644,1,1.00362
0.1645,1,1.00357
0.1646,1,1.00352
0.1647,1,1.00347
0.1648,1,1.00342
0.1649,1,1.00337
0.165,1,1.00332
0.1651,1,1.00327
0.1652,1,1.00322
0.1653,1,1.00317
0.1654,1,1.00312
0.1655,1,1.00307
0.1656,1,1.00302
0.1657,1,1.00297
0.1658,1,1.00293
0.1659,1,1.00288
0.166,1,1.00283
0.1661,1,1.00278
0.1662,1,1.00274
0.1663,1,1.00269
0.1664,1,1.00265
0.1665,1,1.0026
0.1666,1,1.00256
0.1667,1,1.00251
0.1668,1,1.00247
0.1669,1,1.00242
0.167,1,1.00238
0.1671,1,1.00233
0.1672,1,1.00229
0.1673,1,1.00225
0.1674,1,1.0022
0.1675,1,1.00216
0.1676,1,1.00212
0.1677,1,1.00208
0.1678,1,1.00204
0.1679,1,1.00199
0.168,1,1.00195
0.1681,1,1.00191
0.1682,1,1.00187
0.1683,1,1.00183
0.1684,1,1.00179
0.1685,1,1.00175
0.1686,1,1.00171
0.1687,1,1.00167
0.1688,1,1.00164
0.1689,1,1.0016
0.169,1,1.00156
0.1691,1,1.00152
0.1692,1,1.00148
0.1693,1,1.00145
0.1694,1,1.00141
0.1695,1,1.00137
0.1696,1,1.00133
0.1697,1,1.0013
0.1698,1,1.00126
0.1699,1,1.00123
0.17,1,1.00119
0.1701,1,1.00116
0.1702,1,1.00112
0.1703,1,1.00109
0.1704,1,1.00105
0.1705,1,1.00102
0.1706,1,1.00098
0.1707,1,1.00095
0.1708,1,1.00092
0.1709,1,1.00088
0.171,1,1.00085
0.1711,1,1.00082
0.1712,1,1.00078
0.1713,1,1.00075
0.1714,1,1.00072
0.1715,1,1.00069
0.1716,1,1.00066
0.1717,1,1.00063
0.1718,1,1.0006
0.1719,1,1.00057
0.172,1,1.00054
0.1721,1,1.0005
0.1722,1,1.00048
0.1723,1,1.00045
0.1724,1,1.00042
0.1725,1,1.00039
0.1726,1,1.00036
0.1727,1,1.00033
0.1728,1,1.0003
0.1729,1,1.00027
0.173,1,1.00024
0.1731,1,1.00022
0.1732,1,1.00019
0.1733,1,1.00016
0.1734,1,1.00014
0.1735,1,1.00011
0.1736,1,1.00008
0.1737,1,1.00006
0.1738,1,1.00003
0.1739,1,1
0.174,1,0.999978
0.1741,1,0.999953
0.1742,1,0.999928
0.1743,1,0.999903
0.1744,1,0.999878
0.1745,1,0.999854
0.1746,1,0.999829
0.1747,1,0.999805
0.1748,1,0.999781
0.1749,1,0.999758
0.175,1,0.999735
0.1751,1,0.999711
0.1752,1,0.999688
0.1753,1,0.999666
0.1754,1,0.999643
0.1755,1,0.999621
0.1756,1,0.999599
0.1757,1,0.999577
0.1758,1,0.999555
0.1759,1,0.999534
0.176,1,0.999512
0.1761,1,0.999491
0.1762,1,0.999471
0.1763,1,0.99945
0.1764,1,0.99943
0.1765,1,0.999409
0.1766,1,0.999389
0.1767,1,0.999369
0.1768,1,0.99935
0.1769,1,0.99933
0.177,1,0.999311
0.1771,1,0.999292
0.1772,1,0.999273
0.1773,1,0.999255
0.1774,1,0.999236
0.1775,1,0.999218
0.1776,1,0.9992
0.1777,1,0.999182
0.1778,1,0.999164
0.1779,1,0.999147
0.178,1,0.99913
0.1781,1,0.999112
0.1782,1,0.999096
0.1783,1,0.999079
0.1784,1,0.999062
0.1785,1,0.999046
0.1786,1,0.99903
0.1787,1,0.999014
0.1788,1,0.998998
0.1789,1,0.998982
0.179,1,0.998967
0.1791,1,0.998951
0.1792,1,0.998936
0.1793,1,0.998921
0.1794,1,0.998907
0.1795,1,0.998892
0.1796,1,0.998878
0.1797,1,0.998863
0.1798,1,0.998849
0.1799,1,0.998835
0.18,1,0.998822
0.1801,1,0.998808
0.1802,1,0.998795
0.1803,1,0.998781
0.1804,1,0.998768
0.1805,1,0.998755
0.1806,1,0.998743
0.1807,1,0.99873
0.1808,1,0.998718
0.1809,1,0.998705
0.181,1,0.998693
0.1811,1,0.998681
0.1812,1,0.99867
0.1813,1,0.998658
0.1814,1,0.998646
0.1815,1,0.998635
0.1816,1,0.998624
0.1817,1,0.998613
0.1818,1,0.998602
0.1819,1,0.998591
0.182,1,0.998581
0.1821,1,0.99857
0.1822,1,0.99856
0.1823,1,0.99855
0.1824,1,0.99854
0.1825,1,0.99853
0.1826,1,0.998521
0.1827,1,0.998511
0.1828,1,0.998502
0.1829,1,0.998492
0.183,1,0.998483
0.1831,1,0.998474
0.1832,1,0.998466
0.1833,1,0.998457
0.1834,1,0.998448
0.1835,1,0.99844
0.1836,1,0.998432
0.1837,1,0.998423
0.1838,1,0.998415
0.1839,1,0.998408
0.184,1,0.9984
0.1841,1,0.998392
0.1842,1,0.998385
0.1843,1,0.998377
0.1844,1,0.99837
0.1845,1,0.998363
0.1846,1,0.998356
0.1847,1,0.998349
0.1848,1,0.998342
0.1849,1,0.998336
0.185,1,0.998329
0.1851,1,0.998323
0.1852,1,0.998317
0.1853,1,0.998311
0.1854,1,0.998305
0.1855,1,0.998299
0.1856,1,0.998293
0.1857,1,0.998287
0.1858,1,0.998282
0.1859,1,0.998277
0.186,1,0.998271
0.1861,1,0.998266
0.1862,1,0.998261
0.1863,1,0.998256
0.1864,1,0.998251
0.1865,1,0.998247
0.1866,1,0.998242
0.1867,1,0.998238
0.1868,1,0.998233
0.1869,1,0.998229
0.187,1,0.998225
0.1871,1,0.998221
0.1872,1,0.998217
0.1873,1,0.998213
0.1874,1,0.998209
0.1875,1,0.998205
0.1876,1,0.998202
0.1877,1,0.998198
0.1878,1,0.998195
0.1879,1,0.998192
0.188,1,0.998189
0.1881,1,0.998186
0.1882,1,0.998183
0.1883,1,0.99818
0.1884,1,0.998177
0.1885,1,0.998175
0.1886,1,0.998172
0.1887,1,0.99817
0.1888,1,0.998167
0.1889,1,0.998165
0.189,1,0.998163
0.1891,1,0.998161
0.1892,1,0.998159
0.1893,1,0.998157
0.1894,1,0.998155
0.1895,1,0.998153
0.1896,1,0.998152
0.1897,1,0.99815
0.1898,1,0.998149
0.1899,1,0.998147
0.19,1,0.998146
0.1901,1,0.998145
0.1902,1,0.998143
0.1903,1,0.998142
0.1904,1,0.998141
0.1905,1,0.998141
0.1906,1,0.99814
0.1907,1,0.998139
0.1908,1,0.998138
0.1909,1,0.998138
0.191,1,0.998137
0.1911,1,0.998137
0.1912,1,0.998137
0.1913,1,0.998136
0.1914,1,0.998136
0.1915,1,0.998136
0.1916,1,0.998136
0.1917,1,0.998136
0.1918,1,0.998136
0.1919,1,0.998136
0.192,1,0.998137
0.1921,1,0.998137
0.1922,1,0.998137
0.1923,1,0.998138
0.1924,1,0.998138
0.1925,1,0.998139
0.1926,1,0.99814
0.1927,1,0.99814
0.1928,1,0.998141
0.1929,1,0.998142
0.193,1,0.998143
0.1931,1,0.998144
0.1932,1,0.998145
0.1933,1,0.998146
0.1934,1,0.998147
0.1935,1,0.998149
0.1936,1,0.99815
0.1937,1,0.998151
0.1938,1,0.998153
0.1939,1,0.998154
0.194,1,0.998156
0.1941,1,0.998158
0.1942,1,0.998159
0.1943,1,0.998161
0.1944,1,0.998163
0.1945,1,0.998165
0.1946,1,0.998166
0.1947,1,0.998168
0.1948,1,0.99817
0.1949,1,0.998173
0.195,1,0.998175
0.1951,1,0.998177
0.1952,1,0.998179
0.1953,1,0.998181
0.1954,1,0.998184
0.1955,1,0.998186
0.1956,1,0.998188
0.1957,1,0.998191
0.1958,1,0.998193
0.1959,1,0.998196
0.196,1,0.998199
0.1961,1,0.998201
0.1962,1,0.998204
0.1963,1,0.998207
0.1964,1,0.99821
0.1965,1,0.998212
0.1966,1,0.998215
0.1967,1,0.998218
0.1968,1,0.998221
0.1969,1,0.998224
0.197,1,0.998227
0.1971,1,0.998231
0.1972,1,0.998234
0.1973,1,0.998237
0.1974,1,0.99824
0.1975,1,0.998243
0.1976,1,0.998247
0.1977,1,0.99825
0.1978,1,0.998254
0.1979,1,0.998257
0.198,1,0.99826
0.1981,1,0.998264
0.1982,1,0.998268
0.1983,1,0.998271
0.1984,1,0.998275
0.1985,1,0.998278
0.1986,1,0.998282
0.1987,1,0.998286
0.1988,1,0.99829
0.1989,1,0.998293
0.199,1,0.998297
0.1991,1,0.998301
0.1992,1,0.998305
0.1993,1,0.998309
0.1994,1,0.998313
0.1995,1,0.998317
0.1996,1,0.998321
0.1997,1,0.998325
0.1998,1,0.998329
0.1999,1,0.998333
0.2,1,0.998337
0.2001,1,0.998342
0.2002,1,0.998346
0.2003,1,0.99835
0.2004,1,0.998354
0.2005,1,0.998358
0.2006,1,0.998363
0.2007,1,0.998367
0.2008,1,0.998372
0.2009,1,0.998376
0.201,1,0.99838
0.2011,1,0.998385
0.2012,1,0.998389
0.2013,1,0.998394
0.2014,1,0.998398
0.2015,1,0.998403
0.2016,1,0.998407
0.2017,1,0.998412
0.2018,1,0.998416
0.2019,1,0.998421
0.202,1,0.998426
0.2021,1,0.99843
0.2022,1,0.998435
0.2023,1,0.99844
0.2024,1,0.998444
0.2025,1,0.998449
0.2026,1,0.998454
0.2027,1,0.998459
0.2028,1,0.998464
0.2029,1,0.998468
0.203,1,0.998473
0.2031,1,0.998478
0.2032,1,0.998483
0.2033,1,0.998488
0.2034,1,0.998493
0.2035,1,0.998498
0.2036,1,0.998503
0.2037,1,0.998508
0.2038,1,0.998513
0.2039,1,0.998518
0.204,1,0.998523
0.2041,1,0.998528
0.2042,1,0.998533
0.2043,1,0.998538
0.2044,1,0.998543
0.2045,1,0.998548
0.2046,1,0.998553
0.2047,1,0.998558
0.2048,1,0.998563
0.2049,1,0.998568
0.205,1,0.998573
0.2051,1,0.998578
0.2052,1,0.998583
0.2053,1,0.998589
0.2054,1,0.998594
0.2055,1,0.998599
0.2056,1,0.998604
0.2057,1,0.998609
0.2058,1,0.998614
0.2059,1,0.99862
0.206,1,0.998625
0.2061,1,0.99863
0.2062,1,0.998635
0.2063,1,0.998641
0.2064,1,0.998646
0.2065,1,0.998651
0.2066,1,0.998656
0.2067,1,0.998662
0.2068,1,0.998667
0.2069,1,0.998672
0.207,1,0.998677
0.2071,1,0.998683
0.2072,1,0.998688
0.2073,1,0.998693
0.2074,1,0.998698
0.2075,1,0.998704
0.2076,1,0.998709
0.2077,1,0.998714
0.2078,1,0.99872
0.2079,1,0.998725
0.208,1,0.99873
0.2081,1,0.998736
0.2082,1,0.998741
0.2083,1,0.998746
0.2084,1,0.998752
0.2085,1,0.998757
0.2086,1,0.998762
0.2087,1,0.998768
0.2088,1,0.998773
0.2089,1,0.998778
0.209,1,0.998784
0.2091,1,0.998789
0.2092,1,0.998794
0.2093,1,0.9988
0.2094,1,0.998805
0.2095,1,0.99881
0.2096,1,0.998816
0.2097,1,0.998821
0.2098,1,0.998826
0.2099,1,0.998832
0.21,1,0.998837
0.2101,1,0.998842
0.2102,1,0.998848
0.2103,1,0.998853
0.2104,1,0.998858
0.2105,1,0.998864
0.2106,1,0.998869
0.2107,1,0.998874
0.2108,1,0.99888
0.2109,1,0.998885
0.211,1,0.99889
0.2111,1,0.998896
0.2112,1,0.998901
0.2113,1,0.998906
0.2114,1,0.998911
0.2115,1,0.998917
0.2116,1,0.998922
0.2117,1,0.998927
0.2118,1,0.998933
0.2119,1,0.998938
0.212,1,0.998943
0.2121,1,0.998948
0.2122,1,0.998954
0.2123,1,0.998959
0.2124,1,0.998964
0.2125,1,0.998969
0.2126,1,0.998975
0.2127,1,0.99898
0.2128,1,0.998985
0.2129,1,0.99899
0.213,1,0.998996
0.2131,1,0.999001
0.2132,1,0.999006
0.2133,1,0.999011
0.2134,1,0.999016
0.2135,1,0.999022
0.2136,1,0.999027
0.2137,1,0.999032
0.2138,1,0.999037
0.2139,1,0.999042
0.214,1,0.999047
0.2141,1,0.999052
0.2142,1,0.999058
0.2143,1,0.999063
0.2144,1,0.999068
0.2145,1,0.999073
0.2146,1,0.999078
0.2147,1,0.999083
0.2148,1,0.999088
0.2149,1,0.999093
0.215,1,0.999098
0.2151,1,0.999103
0.2152,1,0.999108
0.2153,1,0.999113
0.2154,1,0.999118
0.2155,1,0.999123
0.2156,1,0.999128
0.2157,1,0.999133
0.2158,1,0.999138
0.2159,1,0.999143
0.216,1,0.999148
0.2161,1,0.999153
0.2162,1,0.999158
0.2163,1,0.999163
0.2164,1,0.999168
0.2165,1,0.999173
0.2166,1,0.999178
0.2167,1,0.999183
0.2168,1,0.999188
0.2169,1,0.999192
0.217,1,0.999197
0.2171,1,0.999202
0.2172,1,0.999207
0.2173,1,0.999212
0.2174,1,0.999216
0.2175,1,0.999221
0.2176,1,0.999226
0.2177,1,0.999231
0.2178,1,0.999236
0.2179,1,0.99924
0.218,1,0.999245
0.2181,1,0.99925
0.2182,1,0.999254
0.2183,1,0.999259
0.2184,1,0.999264
0.2185,1,0.999269
0.2186,1,0.999273
0.2187,1,0.999278
0.2188,1,0.999282
0.2189,1,0.999287
0.219,1,0.999292
0.2191,1,0.999296
0.2192,1,0.999301
0.2193,1,0.999305
0.2194,1,0.99931
0.2195,1,0.999314
0.2196,1,0.999319
0.2197,1,0.999324
0.2198,1,0.999328
0.2199,1,0.999332
0.22,1,0.999337
0.2201,1,0.999341
0.2202,1,0.999346
0.2203,1,0.99935
0.2204,1,0.999355
0.2205,1,0.999359
0.2206,1,0.999364
0.2207,1,0.999368
0.2208,1,0.999372
0.2209,1,0.999377
0.221,1,0.999381
0.2211,1,0.999385
0.2212,1,0.99939
0.2213,1,0.999394
0.2214,1,0.999398
0.2215,1,0.999402
0.2216,1,0.999407
0.2217,1,0.999411
0.2218,1,0.999415
0.2219,1,0.999419
0.222,1,0.999424
0.2221,1,0.999428
0.2222,1,0.999432
0.2223,1,0.999436
0.2224,1,0.99944
0.2225,1,0.999444
0.2226,1,0.999448
0.2227,1,0.999452
0.2228,1,0.999457
0.2229,1,0.999461
0.223,1,0.999465
0.2231,1,0.999469
0.2232,1,0.999473
0.2233,1,0.999477
0.2234,1,0.999481
0.2235,1,0.999485
0.2236,1,0.999489
0.2237,1,0.999493
0.2238,1,0.999497
0.2239,1,0.9995
0.224,1,0.999504
0.2241,1,0.999508
0.2242,1,0.999512
0.2243,1,0.999516
0.2244,1,0.99952
0.2245,1,0.999524
0.2246,1,0.999527
0.2247,1,0.999531
0.2248,1,0.999535
0.2249,1,0.999539
0.225,1,0.999542
0.2251,1,0.999546
0.2252,1,0.99955
0.2253,1,0.999554
0.2254,1,0.999557
0.2255,1,0.999561
0.2256,1,0.999565
0.2257,1,0.999568
0.2258,1,0.999572
0.2259,1,0.999575
0.226,1,0.999579
0.2261,1,0.999583
0.2262,1,0.999586
0.2263,1,0.99959
0.2264,1,0.999593
0.2265,1,0.999597
0.2266,1,0.9996
0.2267,1,0.999604
0.2268,1,0.999607
0.2269,1,0.999611
0.227,1,0.999614
0.2271,1,0.999618
0.2272,1,0.999621
0.2273,1,0.999624
0.2274,1,0.999628
0.2275,1,0.999631
0.2276,1,0.999635
0.2277,1,0.999638
0.2278,1,0.999641
0.2279,1,0.999645
0.228,1,0.999648
0.2281,1,0.999651
0.2282,1,0.999654
0.2283,1,0.999658
0.2284,1,0.999661
0.2285,1,0.999664
0.2286,1,0.999667
0.2287,1,0.99967
0.2288,1,0.999674
0.2289,1,0.999677
0.229,1,0.99968
0.2291,1,0.999683
0.2292,1,0.999686
0.2293,1,0.999689
0.2294,1,0.999692
0.2295,1,0.999695
0.2296,1,0.999698
0.2297,1,0.999701
0.2298,1,0.999704
0.2299,1,0.999707
0.23,1,0.99971
0.2301,1,0.999713
0.2302,1,0.999716
0.2303,1,0.999719
0.2304,1,0.999722
0.2305,1,0.999725
0.2306,1,0.999728
0.2307,1,0.999731
0.2308,1,0.999734
0.2309,1,0.999737
0.231,1,0.999739
0.2311,1,0.999742
0.2312,1,0.999745
0.2313,1,0.999748
0.2314,1,0.999751
0.2315,1,0.999753
0.2316,1,0.999756
0.2317,1,0.999759
0.2318,1,0.999762
0.2319,1,0.999764
0.232,1,0.999767
0.2321,1,0.99977
0.2322,1,0.999772
0.2323,1,0.999775
0.2324,1,0.999778
0.2325,1,0.99978
0.2326,1,0.999783
0.2327,1,0.999785
0.2328,1,0.999788
0.2329,1,0.999791
0.233,1,0.999793
0.2331,1,0.999796
0.2332,1,0.999798
0.2333,1,0.999801
0.2334,1,0.999803
0.2335,1,0.999806
0.2336,1,0.999808
0.2337,1,0.99981
0.2338,1,0.999813
0.2339,1,0.999815
0.234,1,0.999818
0.2341,1,0.99982
0.2342,1,0.999822
0.2343,1,0.999825
0.2344,1,0.999827
0.2345,1,0.99983
0.2346,1,0.999832
0.2347,1,0.999834
0.2348,1,0.999836
0.2349,1,0.999839
0.235,1,0.999841
0.2351,1,0.999843
0.2352,1,0.999845
0.2353,1,0.999848
0.2354,1,0.99985
0.2355,1,0.999852
0.2356,1,0.999854
0.2357,1,0.999856
0.2358,1,0.999859
0.2359,1,0.999861
0.236,1,0.999863
0.2361,1,0.999865
0.2362,1,0.999867
0.2363,1,0.999869
0.2364,1,0.999871
0.2365,1,0.999873
0.2366,1,0.999875
0.2367,1,0.999877
0.2368,1,0.999879
0.2369,1,0.999881
0.237,1,0.999883
0.2371,1,0.999885
0.2372,1,0.999887
0.2373,1,0.999889
0.2374,1,0.999891
0.2375,1,0.999893
0.2376,1,0.999895
0.2377,1,0.999897
0.2378,1,0.999899
0.2379,1,0.999901
0.238,1,0.999903
0.2381,1,0.999904
0.2382,1,0.999906
0.2383,1,0.999908
0.2384,1,0.99991
0.2385,1,0.999912
0.2386,1,0.999914
0.2387,1,0.999915
0.2388,1,0.999917
0.2389,1,0.999919
0.239,1,0.999921
0.2391,1,0.999922
0.2392,1,0.999924
0.2393,1,0.999926
0.2394,1,0.999927
0.2395,1,0.999929
0.2396,1,0.999931
0.2397,1,0.999932
0.2398,1,0.999934
0.2399,1,0.999936
0.24,1,0.999937
0.2401,1,0.999939
0.2402,1,0.99994
0.2403,1,0.999942
0.2404,1,0.999944
0.2405,1,0.999945
0.2406,1,0.999947
0.2407,1,0.999948
0.2408,1,0.99995
0.2409,1,0.999951
0.241,1,0.999953
0.2411,1,0.999954
0.2412,1,0.999956
0.2413,1,0.999957
0.2414,1,0.999959
0.2415,1,0.99996
0.2416,1,0.999962
0.2417,1,0.999963
0.2418,1,0.999964
0.2419,1,0.999966
0.242,1,0.999967
0.2421,1,0.999969
0.2422,1,0.99997
0.2423,1,0.999971
0.2424,1,0.999973
0.2425,1,0.999974
0.2426,1,0.999975
0.2427,1,0.999977
0.2428,1,0.999978
0.2429,1,0.999979
0.243,1,0.999981
0.2431,1,0.999982
0.2432,1,0.999983
0.2433,1,0.999984
0.2434,1,0.999986
0.2435,1,0.999987
0.2436,1,0.999988
0.2437,1,0.999989
0.2438,1,0.99999
0.2439,1,0.999992
0.244,1,0.999993
0.2441,1,0.999994
0.2442,1,0.999995
0.2443,1,0.999996
0.2444,1,0.999997
